Date,Open,High,Low,Close,Adj Close,Volume
2020-04-30,1001.400024,1019.000000,992.099976,1001.799988,1001.799988,21896567
2020-05-04,957.500000,960.000000,917.500000,923.000000,923.000000,13361162
2020-05-05,938.000000,944.000000,908.049988,911.450012,911.450012,14836429
2020-05-06,919.000000,950.000000,905.650024,946.400024,946.400024,16892923
2020-05-07,940.500000,943.299988,921.349976,925.000000,925.000000,10915865
2020-05-08,942.000000,943.950012,925.200012,929.049988,929.049988,10403742
2020-05-11,937.000000,954.000000,914.000000,915.799988,915.799988,14275392
2020-05-12,901.000000,909.400024,871.099976,901.549988,901.549988,24784209
2020-05-13,951.000000,960.000000,922.099976,927.650024,927.650024,22173483
2020-05-14,898.000000,911.000000,890.000000,893.700012,893.700012,19777445
2020-05-15,890.500000,892.400024,875.000000,888.150024,888.150024,12174814
2020-05-18,888.000000,888.000000,831.299988,836.650024,836.650024,23324982
2020-05-19,860.849976,867.299988,826.099976,830.650024,830.650024,23730346
2020-05-20,836.450012,864.000000,832.200012,857.099976,857.099976,20007153
2020-05-21,861.450012,884.000000,852.299988,859.549988,859.549988,24239454
2020-05-22,850.000000,870.299988,833.049988,838.849976,838.849976,21023716
2020-05-26,857.000000,871.750000,848.750000,852.400024,852.400024,19002576
2020-05-27,859.900024,909.799988,857.150024,903.650024,903.650024,28012877
2020-05-28,920.000000,950.000000,913.950012,945.250000,945.250000,37744403
2020-05-29,944.000000,955.000000,923.450012,951.650024,951.650024,26512583
2020-06-01,975.000000,995.000000,966.099976,987.650024,987.650024,19595115
2020-06-02,986.700012,1005.000000,975.200012,1001.000000,1001.000000,20811797
2020-06-03,1020.000000,1046.250000,1015.450012,1022.250000,1022.250000,25273044
2020-06-04,1028.050049,1038.949951,991.099976,1001.700012,1001.700012,27137941
2020-06-05,1003.099976,1042.400024,1002.799988,1033.349976,1033.349976,17597992
2020-06-08,1060.000000,1066.650024,1006.400024,1015.900024,1015.900024,24906332
2020-06-09,1020.000000,1026.750000,979.549988,987.299988,987.299988,30922073
2020-06-10,990.000000,999.849976,978.200012,991.849976,991.849976,18248865
2020-06-11,985.000000,988.400024,965.000000,968.599976,968.599976,15448857
2020-06-12,928.000000,986.650024,928.000000,982.750000,982.750000,21322438
2020-06-15,968.000000,974.000000,943.000000,949.849976,949.849976,16004968
2020-06-16,975.000000,993.950012,952.000000,990.400024,990.400024,22699985
2020-06-17,989.000000,998.900024,973.250000,979.250000,979.250000,18478919
2020-06-18,980.000000,1024.900024,972.000000,1019.950012,1019.950012,20435063
2020-06-19,1017.950012,1043.000000,1012.150024,1033.349976,1033.349976,23938876
2020-06-22,1039.449951,1045.949951,1023.799988,1028.750000,1028.750000,14847237
2020-06-23,1039.000000,1045.000000,1016.549988,1042.300049,1042.300049,14415256
2020-06-24,1048.500000,1057.500000,1030.050049,1032.500000,1032.500000,19714623
2020-06-25,1021.900024,1049.000000,1007.000000,1028.750000,1028.750000,35323395
2020-06-26,1041.000000,1063.000000,1028.000000,1056.449951,1056.449951,19984569
2020-06-29,1037.000000,1082.599976,1037.000000,1076.050049,1076.050049,23002978
2020-06-30,1074.000000,1078.550049,1056.300049,1065.849976,1065.849976,17873065
2020-07-01,1065.849976,1096.000000,1061.300049,1084.599976,1084.599976,17423359
2020-07-02,1090.300049,1111.250000,1085.199951,1089.400024,1089.400024,18477248
2020-07-03,1093.000000,1095.800049,1070.000000,1073.949951,1073.949951,13798627
2020-07-06,1107.949951,1119.900024,1100.000000,1103.000000,1103.000000,17779108
2020-07-07,1109.400024,1111.699951,1093.050049,1105.150024,1105.150024,12174925
2020-07-08,1107.000000,1124.900024,1105.000000,1110.349976,1110.349976,15028175
2020-07-09,1118.000000,1129.699951,1107.250000,1124.949951,1124.949951,10057242
2020-07-10,1117.900024,1120.000000,1099.550049,1105.099976,1105.099976,8781489
2020-07-13,1109.900024,1113.000000,1071.300049,1080.250000,1080.250000,14961057
2020-07-14,1062.599976,1068.900024,1050.000000,1058.849976,1058.849976,13306337
2020-07-15,1070.199951,1079.000000,1050.099976,1053.150024,1053.150024,10487197
2020-07-16,1053.650024,1065.500000,1034.099976,1062.550049,1062.550049,11831228
2020-07-17,1059.050049,1104.000000,1058.300049,1098.449951,1098.449951,14202869
2020-07-20,1135.000000,1152.900024,1124.150024,1133.050049,1133.050049,32562048
2020-07-21,1152.050049,1157.949951,1134.000000,1138.550049,1138.550049,23756211
2020-07-22,1138.500000,1144.500000,1117.550049,1126.349976,1126.349976,12359006
2020-07-23,1125.000000,1143.900024,1116.250000,1130.400024,1130.400024,10074561
2020-07-24,1122.900024,1122.900024,1101.250000,1119.099976,1119.099976,9799220
2020-07-27,1099.849976,1103.000000,1075.349976,1079.500000,1079.500000,18985047
2020-07-28,1079.000000,1094.400024,1059.500000,1086.650024,1086.650024,17798225
2020-07-29,1081.000000,1088.500000,1055.550049,1064.599976,1064.599976,16796043
2020-07-30,1074.000000,1083.650024,1046.699951,1050.650024,1050.650024,13478133
2020-07-31,1057.699951,1057.699951,1020.049988,1032.800049,1032.800049,18863348
2020-08-03,1025.949951,1026.949951,993.000000,1002.000000,1002.000000,15891771
2020-08-04,1008.000000,1061.050049,1003.000000,1041.650024,1041.650024,30153084
2020-08-05,1047.949951,1055.800049,1020.000000,1027.550049,1027.550049,16610680
2020-08-06,1037.000000,1055.000000,1026.250000,1040.699951,1040.699951,16823444
2020-08-07,1034.849976,1047.199951,1020.599976,1043.849976,1043.849976,12418392
2020-08-10,1044.000000,1064.000000,1043.800049,1050.650024,1050.650024,11086427
2020-08-11,1048.500000,1071.000000,1048.500000,1066.650024,1066.650024,10068074
2020-08-12,1065.000000,1066.000000,1048.000000,1063.699951,1063.699951,10333216
2020-08-13,1067.949951,1071.349976,1056.500000,1059.050049,1059.050049,9946370
2020-08-14,1065.900024,1065.900024,1027.300049,1034.449951,1034.449951,10462256
2020-08-17,1047.000000,1047.000000,1020.200012,1032.750000,1032.750000,9780506
2020-08-18,1028.000000,1061.650024,1022.000000,1056.500000,1056.500000,12020412
2020-08-19,1065.000000,1069.800049,1056.250000,1066.599976,1066.599976,8857812
2020-08-20,1054.949951,1068.949951,1052.000000,1059.000000,1059.000000,9608367
2020-08-21,1065.400024,1088.800049,1064.599976,1085.650024,1085.650024,14462151
2020-08-24,1086.000000,1122.949951,1085.650024,1117.050049,1117.050049,18389870
2020-08-25,1119.000000,1127.000000,1106.199951,1119.699951,1119.699951,13800869
2020-08-26,1121.000000,1131.750000,1109.500000,1118.449951,1118.449951,12595031
2020-08-27,1125.800049,1129.900024,1106.250000,1112.099976,1112.099976,10322998
2020-08-28,1111.949951,1125.000000,1095.000000,1114.500000,1114.500000,19348305
2020-08-31,1129.500000,1148.800049,1100.699951,1115.849976,1115.849976,19250583
2020-09-01,1128.000000,1143.599976,1108.000000,1127.300049,1127.300049,14438942
2020-09-02,1124.099976,1139.000000,1120.699951,1134.150024,1134.150024,9880841
2020-09-03,1137.250000,1145.949951,1128.000000,1130.900024,1130.900024,9916681
2020-09-04,1110.000000,1125.400024,1104.400024,1119.300049,1119.300049,11830685
2020-09-07,1116.300049,1119.500000,1099.000000,1110.500000,1110.500000,8807733
2020-09-08,1114.000000,1118.800049,1103.000000,1112.449951,1112.449951,7312459
2020-09-09,1101.000000,1110.000000,1091.250000,1096.500000,1096.500000,7864436
2020-09-10,1103.000000,1104.849976,1084.000000,1090.550049,1090.550049,7594044
2020-09-11,1096.449951,1104.849976,1071.000000,1078.650024,1078.650024,10397365
2020-09-14,1088.000000,1094.000000,1052.349976,1057.949951,1057.949951,10825295
2020-09-15,1068.000000,1076.150024,1058.099976,1070.500000,1070.500000,8252555
2020-09-16,1070.199951,1096.000000,1068.349976,1093.650024,1093.650024,9355056
2020-09-17,1084.000000,1094.000000,1078.000000,1083.599976,1083.599976,9159343
2020-09-18,1092.000000,1092.199951,1047.199951,1057.300049,1057.300049,11740889
2020-09-21,1055.000000,1071.349976,1041.500000,1049.300049,1049.300049,9921439
2020-09-22,1054.050049,1058.150024,1029.500000,1035.400024,1035.400024,9310339
2020-09-23,1046.000000,1055.000000,1034.349976,1047.250000,1047.250000,8039914
2020-09-24,1038.000000,1047.000000,1025.000000,1030.400024,1030.400024,9904755
2020-09-25,1050.000000,1051.949951,1025.650024,1044.000000,1044.000000,10160772
2020-09-28,1048.949951,1059.000000,1042.650024,1054.199951,1054.199951,8076211
2020-09-29,1058.000000,1069.900024,1051.000000,1062.550049,1062.550049,6322223
2020-09-30,1060.000000,1086.900024,1052.000000,1078.599976,1078.599976,9406921
2020-10-01,1090.099976,1110.000000,1090.099976,1106.949951,1106.949951,10601540
2020-10-05,1112.000000,1132.000000,1111.000000,1114.349976,1114.349976,8470063
2020-10-06,1135.050049,1148.000000,1126.199951,1144.099976,1144.099976,9685995
2020-10-07,1144.900024,1164.849976,1137.599976,1162.250000,1162.250000,10624389
2020-10-08,1180.000000,1203.000000,1163.349976,1191.800049,1191.800049,17530337
2020-10-09,1201.000000,1237.000000,1191.650024,1233.550049,1233.550049,22486194
2020-10-12,1231.550049,1242.750000,1205.599976,1213.650024,1213.650024,9610273
2020-10-13,1213.400024,1222.449951,1195.000000,1198.449951,1198.449951,9176976
2020-10-14,1195.550049,1214.300049,1175.500000,1211.500000,1211.500000,11291459
2020-10-15,1214.199951,1217.000000,1164.000000,1169.250000,1169.250000,14123448
2020-10-16,1180.000000,1203.500000,1173.000000,1199.349976,1199.349976,12911424
2020-10-19,1235.000000,1235.000000,1192.599976,1203.550049,1203.550049,21179778
2020-10-20,1207.500000,1227.400024,1205.900024,1223.949951,1223.949951,13705989
2020-10-21,1230.599976,1251.000000,1221.699951,1246.699951,1246.699951,17820376
2020-10-22,1239.949951,1250.000000,1223.000000,1233.300049,1233.300049,10956530
2020-10-23,1243.500000,1248.449951,1231.199951,1235.800049,1235.800049,7933115
2020-10-26,1229.800049,1242.000000,1204.599976,1210.900024,1210.900024,9785988
2020-10-27,1226.000000,1236.000000,1197.849976,1233.099976,1233.099976,12158890
2020-10-28,1228.000000,1232.000000,1201.500000,1209.599976,1209.599976,8285593
